longitude	latitude	pollinator
-115.546208	36.00646724	antithetica
-115.5430146	36.01612072	antithetica
-115.5507814	36.0239504	antithetica
-115.5475879	36.03360388	antithetica
-115.5536118	36.04675527	antithetica
-115.5545451	36.04707194	antithetica
-115.5544951	36.0467886	antithetica
-115.5547785	36.04667194	antithetica
-115.5548618	36.04675527	antithetica
-115.5547118	36.04675527	antithetica
-115.555357	36.04143316	antithetica
-115.5529951	36.04775527	antithetica
-115.5533785	36.04777194	antithetica
-115.5540118	36.04777194	antithetica
-115.5544285	36.04717194	antithetica
-115.5521633	36.05108664	antithetica
-115.5599347	36.05891552	antithetica
-115.5567409	36.068569	antithetica
-115.5613205	36.08605097	antithetica
-115.4546708	35.72066132	antithetica
-115.4773679	35.80810963	antithetica
-115.4896546	35.83343283	antithetica
-115.4864614	35.84308604	antithetica
-115.4942047	35.85092042	antithetica
-115.4910112	35.86057363	antithetica
-115.4955632	35.87806082	antithetica
-115.5352494	36.0082905	antithetica
-115.5320546	36.01794367	antithetica
-115.5302118	36.02392194	antithetica
-115.5315285	36.02392194	antithetica
-115.5319618	36.02402194	antithetica
-115.5320785	36.02400527	antithetica
-115.5323451	36.02412194	antithetica
-115.5326618	36.0249386	antithetica
-115.5398204	36.02577405	antithetica
-115.5366255	36.03542722	antithetica
-115.5443936	36.04325721	antithetica
-115.5411985	36.05291038	antithetica
-115.5489689	36.06073997	antithetica
-115.5457736	36.07039314	antithetica
-115.5535463	36.07822233	antithetica
-115.5503508	36.08787551	antithetica
-115.5581257	36.09570431	antithetica
-115.4437512	35.72247655	antithetica
-115.4514778	35.73031446	antithetica
-115.4618951	35.7924376	antithetica
-115.4664363	35.80992682	antithetica
-115.4741741	35.81776271	antithetica
-115.4755249	35.84490402	antithetica
-115.4832673	35.85273911	antithetica
-115.4800724	35.86239201	antithetica
-115.487817	35.87022669	antithetica
-115.484622	35.87987958	antithetica
-115.5242903	36.01011274	antithetica
-115.521094	36.0197656	antithetica
-115.5288589	36.02759669	antithetica
-115.5334297	36.04508024	antithetica
-115.5302331	36.05473311	antithetica
-115.5380025	36.0625634	antithetica
-115.5348058	36.07221627	antithetica
-115.5425775	36.08004617	antithetica
-115.4360262	35.71463809	antithetica
-115.4328311	35.72429078	antithetica
-115.4405568	35.73212938	antithetica
-115.4541611	35.78460076	antithetica
-115.4509654	35.79425339	antithetica
-115.4587	35.80209038	antithetica
-115.4555041	35.81174301	antithetica
-115.4632411	35.81957959	antithetica
-115.464588	35.846721	antithetica
-115.4723294	35.85455678	antithetica
-115.469133	35.86420937	antithetica
-115.4768767	35.87204475	antithetica
-115.4736802	35.88169734	antithetica
-115.5192672	36.05655483	antithetica
-115.5270357	36.06438582	antithetica
-115.5316082	36.08186899	antithetica
-115.425107	35.71645161	antithetica
-115.4219104	35.72610399	antithetica
-115.4296352	35.7339433	antithetica
-115.4309686	35.76108692	antithetica
-115.4432323	35.78641585	antithetica
-115.4477688	35.80390587	antithetica
-115.4445715	35.81355818	antithetica
-115.4523075	35.82139547	antithetica
-115.4536505	35.84853696	antithetica
-115.475032	35.90883733	antithetica
-115.4141873	35.71826413	antithetica
-115.4109893	35.7279162	antithetica
-115.4155149	35.74540827	antithetica
-115.4200427	35.76289991	antithetica
-115.4368371	35.80572034	antithetica
-115.4336383	35.81537235	antithetica
-115.4427125	35.85035191	antithetica
-115.4563395	35.90281818	antithetica
-115.4640858	35.91065417	antithetica
-115.4032671	35.72007564	antithetica
-115.4000676	35.7297274	antithetica
-115.4045909	35.74721986	antithetica
-115.412316	35.75506016	antithetica
-115.4091162	35.76471189	antithetica
-115.4168435	35.77255179	antithetica
-115.4136436	35.78220351	antithetica
-115.4213732	35.79004301	antithetica
-115.4259049	35.80753381	antithetica
-115.4227046	35.81718551	antithetica
-115.4304387	35.8250242	antithetica
-115.4272383	35.83467589	antithetica
-115.4349746	35.84251418	antithetica
-115.431774	35.85216586	antithetica
-115.4453938	35.90463331	antithetica
-115.3846267	35.71404433	antithetica
-115.3923463	35.72188614	antithetica
-115.3891454	35.7315376	antithetica
-115.3968673	35.739379	antithetica
-115.3936663	35.74903044	antithetica
-115.4013904	35.75687144	antithetica
-115.3981892	35.76652287	antithetica
-115.4059156	35.77436347	antithetica
-115.4027142	35.78401488	antithetica
-115.4104428	35.79185508	antithetica
-115.4072412	35.80150648	antithetica
-115.4117704	35.81899766	antithetica
-115.4195035	35.82683705	antithetica
-115.4163016	35.83648843	antithetica
-115.424037	35.84432742	antithetica
-115.420835	35.85397879	antithetica
-115.4344475	35.90644742	antithetica
-115.4421919	35.91428481	antithetica
-115.4389892	35.92393616	antithetica
-115.3769086	35.70620197	antithetica
-115.3737064	35.71585313	antithetica
-115.3814251	35.72369564	antithetica
-115.3782227	35.73334678	antithetica
-115.3859437	35.74118889	antithetica
-115.3904644	35.75868172	antithetica
-115.3872617	35.76833284	antithetica
-115.3949871	35.77617413	antithetica
-115.3917842	35.78582524	antithetica
-115.3995119	35.79366613	antithetica
-115.3963089	35.80331723	antithetica
-115.4040389	35.81115772	antithetica
-115.4008357	35.8208088	antithetica
-115.4085678	35.82864889	antithetica
-115.4053645	35.83829997	antithetica
-115.4130989	35.84613965	antithetica
-115.4098954	35.85579072	antithetica
-115.42804	35.92574966	antithetica
-115.4325813	35.94323838	antithetica
-115.3614772	35.69051559	antithetica
-115.3659892	35.70801007	antithetica
-115.3672995	35.73515496	antithetica
-115.3750195	35.74299777	antithetica
-115.3795378	35.76049099	antithetica
-115.3763336	35.7701418	antithetica
-115.3840581	35.77798379	antithetica
-115.3808538	35.78763459	antithetica
-115.3885806	35.79547618	antithetica
-115.3853761	35.80512697	antithetica
-115.3931051	35.81296816	antithetica
-115.3899004	35.82261894	antithetica
-115.3976316	35.83045973	antithetica
-115.3989553	35.85760164	antithetica
-115.4170902	35.92756215	antithetica
-115.424835	35.93540054	antithetica
-115.4216292	35.94505126	antithetica
-115.3550693	35.70981715	antithetica
-115.3686107	35.76229925	antithetica
-115.3731286	35.77979244	antithetica
-115.3699228	35.78944293	antithetica
-115.3776486	35.79728522	antithetica
-115.3744427	35.8069357	antithetica
-115.3821707	35.81477759	antithetica
-115.3789646	35.82442806	antithetica
-115.4093471	35.9197232	antithetica
-115.40614	35.92937363	antithetica
-115.4138838	35.93721272	antithetica
-115.4106765	35.94686313	antithetica
-115.3499627	35.7562627	antithetica
-115.3576831	35.7641065	antithetica
-115.3621986	35.78160008	antithetica
-115.3589913	35.79125026	antithetica
-115.3667162	35.79909326	antithetica
-115.3635088	35.80874342	antithetica
-115.3712359	35.81658602	antithetica
-115.3983978	35.92153398	antithetica
-115.3951892	35.93118409	antithetica
-115.4029321	35.93902389	antithetica
-115.3997233	35.948674	antithetica
-115.3480593	35.79305659	antithetica
-115.3557833	35.80090028	antithetica
-115.3525744	35.81055014	antithetica
-115.3874479	35.92334375	antithetica
-115.3842379	35.93299355	antithetica
-115.3919798	35.94083405	antithetica
-115.3887696	35.95048385	antithetica
-115.3326163	35.77736755	antithetica
-115.340337	35.78521234	antithetica
-115.3371268	35.7948619	antithetica
-115.3448498	35.8027063	antithetica
-115.3416394	35.81235584	antithetica
-115.3493647	35.82019984	antithetica
-115.381027	35.9426432	antithetica
-115.3778154	35.95229269	antithetica
-115.1307672	35.45495492	antithetica
-115.1275444	35.46460145	antithetica
-115.1352125	35.47246162	antithetica
-115.1319895	35.48210812	antithetica
-115.1396597	35.48996788	antithetica
-115.1364366	35.49961436	antithetica
-115.1408117	35.5199219	antithetica
-115.1485605	35.52497911	antithetica
-115.145337	35.53462554	antithetica
-115.1842451	35.66500684	antithetica
-115.1810202	35.6746531	antithetica
-115.119878	35.45674073	antithetica
-115.1166537	35.46638696	antithetica
-115.1243208	35.47424782	antithetica
-115.1210964	35.48389401	antithetica
-115.1287657	35.49175446	antithetica
-115.1255411	35.50140063	antithetica
-115.1299879	35.51890682	antithetica
-115.1344617	35.52730524	antithetica
-115.133495	35.52783857	antithetica
-115.1332284	35.52823857	antithetica
-115.1354117	35.52580524	antithetica
-115.1330617	35.52840524	antithetica
-115.1331117	35.52842191	antithetica
-115.1332117	35.52862191	antithetica
-115.1376616	35.52676645	antithetica
-115.1344367	35.53641257	antithetica
-115.1733271	35.66679726	antithetica
-115.1701007	35.67644321	antithetica
-115.1777945	35.6842992	antithetica
-115.1089882	35.45852555	antithetica
-115.1057625	35.46817146	antithetica
-115.1134287	35.47603301	antithetica
-115.1102028	35.48567889	antithetica
-115.1178712	35.49354004	antithetica
-115.1146451	35.50318589	antithetica
-115.1223157	35.51104663	antithetica
-115.1190895	35.52069246	antithetica
-115.1267623	35.52855279	antithetica
-115.1235359	35.5381986	antithetica
-115.1312109	35.54605852	antithetica
-115.1668735	35.686089	antithetica
-115.1069761	35.49532461	antithetica
-115.1037487	35.50497015	antithetica
-115.1114183	35.51283158	antithetica
-115.1081906	35.5224771	antithetica
-115.1158625	35.53033813	antithetica
-115.1126346	35.53998362	antithetica
-115.1203087	35.54784424	antithetica
-115.1559521	35.68787779	antithetica
-115.1604167	35.70538008	antithetica
-115.0872072	35.46209215	antithetica
-115.0928516	35.5067534	antithetica
-115.1049621	35.53212245	antithetica
-115.1017328	35.54176764	antithetica
-115.1061765	35.55927411	antithetica
-115.1494924	35.70716825	antithetica
-115.0763159	35.46387394	antithetica
-115.0819541	35.50853564	antithetica
-115.0908305	35.54355064	antithetica
-115.0985027	35.55141265	antithetica
-115.0952718	35.5610575	antithetica
-115.1073917	35.58642512	antithetica
-115.0654241	35.46565473	antithetica
-115.0710561	35.51031688	antithetica
-115.0875989	35.55319534	antithetica
-115.0843666	35.56283988	antithetica
-115.0964831	35.58820858	antithetica
-115.0932504	35.59785307	antithetica
-115.0601576	35.51209711	antithetica
-115.0766947	35.55497703	antithetica
-115.0734608	35.56462125	antithetica
-115.0811333	35.57248425	antithetica
-115.0778993	35.58212845	antithetica
-115.0855741	35.58999103	antithetica
-115.0823398	35.59963521	antithetica
-115.0524933	35.50423235	antithetica
-115.056195	35.51683857	antithetica
-115.0492585	35.51387633	antithetica
-115.0536885	35.53138519	antithetica
-115.0613557	35.53924969	antithetica
-115.0581205	35.54889362	antithetica
-115.0657899	35.55675771	antithetica
-115.0625546	35.56640162	antithetica
-115.0702262	35.57426531	antithetica
-115.0669907	35.5839092	antithetica
-115.0746645	35.59177248	antithetica
-115.0714288	35.60141634	antithetica
-115.0295099	35.48063478	antithetica
-115.0339334	35.49814488	antithetica
-115.0415952	35.50601088	antithetica
-115.038359	35.51565455	antithetica
-115.046023	35.52352015	antithetica
-115.0427866	35.53316379	antithetica
-115.0504528	35.54102898	antithetica
-115.0472162	35.5506726	antithetica
-115.0548846	35.55853739	antithetica
-115.0516479	35.56818098	antithetica
-115.0593185	35.57604536	antithetica
-115.0560815	35.58568894	antithetica
-115.0637544	35.59355292	antithetica
-115.0605173	35.60319647	antithetica
-115.7491776	36.08201246	antithetica
-115.7460069	36.09167084	antithetica
-115.7538025	36.09948684	antithetica
-115.7584295	36.11696082	antithetica
-115.7552585	36.1266192	antithetica
-115.7630586	36.13443441	antithetica
-115.7676899	36.15190761	antithetica
-115.7645187	36.16156601	antithetica
-115.7723234	36.16938042	antithetica
-115.769152	36.17903882	antithetica
-115.738213	36.08385428	antithetica
-115.7350409	36.09351235	antithetica
-115.7428355	36.10132906	antithetica
-115.7474601	36.11880344	antithetica
-115.7442876	36.12846152	antithetica
-115.7520868	36.13627744	antithetica
-115.7489142	36.14593552	antithetica
-115.7581738	36.18088235	antithetica
-115.7659798	36.18869708	antithetica
-115.7628069	36.19835518	antithetica
-115.7272479	36.08569509	antithetica
-115.7240743	36.09535285	antithetica
-115.7318679	36.10317027	antithetica
-115.7286942	36.11282804	antithetica
-115.7364901	36.12064506	antithetica
-115.7333162	36.13030283	antithetica
-115.7411144	36.13811945	antithetica
-115.7550002	36.1905403	antithetica
-115.7518257	36.2001981	antithetica
-115.7596331	36.20801314	antithetica
-115.7162822	36.08753488	antithetica
-115.7131072	36.09719234	antithetica
-115.7208999	36.10501047	antithetica
-115.7177246	36.11466793	antithetica
-115.7255196	36.12248566	antithetica
-115.7223443	36.13214313	antithetica
-115.7301415	36.13996046	antithetica
-115.74402	36.19238252	antithetica
-115.7408441	36.20204001	antithetica
-115.7486505	36.20985576	antithetica
-115.7053161	36.08937367	antithetica
-115.7021395	36.09903083	antithetica
-115.7099313	36.10684966	antithetica
-115.7067546	36.11650682	antithetica
-115.7145486	36.12432525	antithetica
-115.7113718	36.13398241	antithetica
-115.7191681	36.14180045	antithetica
-115.7376673	36.21169737	antithetica
-115.6943493	36.09121145	antithetica
-115.7035771	36.12616383	antithetica
-115.7003987	36.13582069	antithetica
-115.6833821	36.09304821	antithetica
-115.6894252	36.13765795	antithetica
-115.6724143	36.09488396	antithetica
-115.6692333	36.10454021	antithetica
-115.6784511	36.1394942	antithetica
-115.661446	36.09671871	antithetica
-115.7194584	36.42459309	antithetica
-115.7084433	36.42643176	antithetica
-115.7209084	36.4517201	antithetica
-115.7177186	36.46137538	antithetica
-115.7255495	36.46919135	antithetica
-115.7223595	36.47884665	antithetica
-115.7052529	36.43608686	antithetica
-115.7020618	36.44574181	antithetica
-115.7098894	36.45355887	antithetica
-115.706698	36.46321385	antithetica
-115.714528	36.47103052	antithetica
-115.7113365	36.48068552	antithetica
-115.6771545	36.39515933	antithetica
-115.6849742	36.40297826	antithetica
-115.6910431	36.44757886	antithetica
-115.6988698	36.45539663	antithetica
-115.695677	36.4650513	antithetica
-115.7035059	36.47286869	antithetica
-115.7003129	36.48252338	antithetica
-115.6693363	36.38733986	antithetica
-115.6739614	36.40481378	antithetica
-115.6707676	36.41446809	antithetica
-115.6753947	36.43194167	antithetica
-115.6832181	36.43976054	antithetica
-115.6800239	36.44941489	antithetica
-115.6878496	36.45723337	antithetica
-115.6892889	36.48436022	antithetica
-115.6920286	36.49817199	antithetica
-115.6918786	36.49810532	antithetica
-115.6916452	36.49748865	antithetica
-115.6971192	36.49217794	antithetica
-115.6905786	36.50035532	antithetica
-115.6906119	36.50092199	antithetica
-115.6907286	36.50098865	antithetica
-115.6909452	36.50078865	antithetica
-115.6912619	36.50063865	antithetica
-115.6913952	36.50040532	antithetica
-115.6925786	36.49938865	antithetica
-115.6939246	36.50183235	antithetica
-115.6583254	36.38917396	antithetica
-115.6629481	36.40664829	antithetica
-115.6643774	36.43377628	antithetica
-115.6721998	36.44159586	antithetica
-115.6690042	36.4512499	antithetica
-115.6814602	36.47654196	antithetica
-115.6782642	36.48619605	antithetica
-115.6860936	36.49401448	antithetica
-115.6828975	36.50366859	antithetica
-115.6907291	36.51148663	antithetica
-115.6611811	36.44343016	antithetica
-115.6579839	36.4530839	antithetica
-115.6704365	36.47837708	antithetica
-115.6672391	36.48803086	antithetica
-115.6750675	36.49585	antithetica
-115.6718699	36.5055038	antithetica
-115.6501617	36.44526345	antithetica
-115.6469631	36.45491688	antithetica
-115.654786	36.4627375	antithetica
-115.6515872	36.47239095	antithetica
-115.6594123	36.48021118	antithetica
-115.6640408	36.49768451	antithetica
-115.6608418	36.50733801	antithetica
-115.6686715	36.51515747	antithetica
-115.6391419	36.44709572	antithetica
-115.6359418	36.45674885	antithetica
-115.6437637	36.46457017	antithetica
-115.6405634	36.47422333	antithetica
-115.6483876	36.48204427	antithetica
-115.6530137	36.499518	antithetica
-115.6498131	36.50917119	antithetica
-115.6576419	36.51699137	antithetica
-115.6018561	36.37119994	antithetica
-115.6096656	36.3790239	antithetica
-115.6281215	36.44892698	antithetica
-115.6249199	36.4585798	antithetica
-115.6327408	36.46640184	antithetica
-115.6295391	36.47605468	antithetica
-115.6341604	36.4935292	antithetica
-115.6419859	36.50135047	antithetica
-115.6387839	36.51100336	antithetica
-115.6466117	36.51882425	antithetica
-115.6434095	36.52847717	antithetica
-115.461391	35.85637344	antithetica
-115.4659359	35.87386181	antithetica
-115.4704829	35.89134977	antithetica
-115.450452	35.8581891	antithetica
-115.4517951	35.88532983	antithetica
-115.4595391	35.89316622	antithetica
-115.4395126	35.86000374	antithetica
